x,y,magnitude
46,127,28
47,0,202
47,1,2913
47,2,8821
47,3,68128
47,4,260336
47,5,603614
47,6,1098754
47,7,1662607
47,8,2132527
47,9,2433059
47,10,2616026
47,11,2708198
47,12,2673337
47,13,2506244
47,14,2227716
47,15,1920340
47,16,1768502
47,17,1894284
47,18,2242340
47,19,2743248
47,20,3306112
47,21,3838381
47,22,4377343
47,23,4886815
47,24,5303913
47,25,5666275
47,26,5729042
47,27,5388578
47,28,4733945
47,29,3712728
47,30,2739747
47,31,2062219
47,32,1643286
47,33,1539586
47,34,1561874
47,35,1602417
47,36,1637720
47,37,1704926
47,38,1761440
47,39,1794762
47,40,1985535
47,41,2159079
47,42,2221151
47,43,2097473
47,44,1539431
47,45,924991
47,46,415200
47,47,86722
47,48,12348
47,49,4459
47,50,242
47,51,43
47,52,6
47,53,1.50E-10
47,54,3.99E-10
47,55,1.43E-10
47,56,1.14E-10
47,57,1.03E-10
47,58,2.83E-11
47,59,1.11E-10
47,60,1.75E-10
47,61,1.18E-10
47,62,3.79E-10
47,63,2.32E-10
47,64,2.43E-10
47,65,1.32E-10
47,66,1.12E-10
47,67,1.54E-10
47,68,1.89E-10
47,69,9.48E-11
47,70,6
47,71,39
47,72,218
47,73,4163
47,74,11472
47,75,76117
47,76,388847
47,77,888337
47,78,1492166
47,79,2090210
47,80,2292728
47,81,2237669
47,82,2080800
47,83,1873155
47,84,1804464
47,85,1758289
47,86,1701219
47,87,1638376
47,88,1589741
47,89,1572886
47,90,1585789
47,91,1840929
47,92,2360899
47,93,3135823
47,94,4023834
47,95,4529437
47,96,4651156
47,97,4388255
47,98,3930874
47,99,3480536
47,100,3031760
47,101,2529600
47,102,1907776
47,103,1387665
47,104,1020431
47,105,810276
47,106,795390
47,107,829721
47,108,879032
47,109,934034
47,110,933004
47,111,846540
47,112,634805
47,113,509645
47,114,505209
47,115,556985
47,116,653750
47,117,547938
47,118,357150
47,119,186250
47,120,48248
47,121,5207
47,122,2586
47,123,113
47,124,27
47,125,3
47,126,4
47,127,28
48,0,202
48,1,2913
48,2,8821
48,3,68128
48,4,260335
48,5,603618
48,6,1098762
48,7,1662711
48,8,2133400
48,9,2435333
48,10,2622406
48,11,2743525
48,12,2766812
48,13,2653008
48,14,2382983
48,15,2043096
48,16,1868163
48,17,2011716
48,18,2411746
48,19,2975109
48,20,3577043
48,21,4102343
48,22,4599759
48,23,5017649
48,24,5297900
48,25,5530822
48,26,5602885
48,27,5329528
48,28,4838469
48,29,4052440
48,30,3068461
48,31,2331432
48,32,1812317
48,33,1590381
48,34,1592972
48,35,1639715
48,36,1697192
48,37,1770316
48,38,1840732
48,39,1962970
48,40,2227737
48,41,2381091
48,42,2423710
48,43,2152074
48,44,1466250
48,45,826668
48,46,309967
48,47,41965
48,48,9917
48,49,2245
48,50,45
48,51,40
48,52,5.58E-11
48,53,1.13E-10
48,54,4.22E-10
48,55,1.15E-10
48,56,1.14E-10
48,57,8.42E-11
48,58,7.02E-11
48,59,1.10E-10
48,60,1.91E-10
48,61,1.06E-10
48,62,4.17E-10
48,63,2.47E-10
48,64,2.92E-10
48,65,2.13E-10
48,66,1.33E-10
48,67,1.23E-10
48,68,1.82E-10
48,69,1.06E-10
48,70,1.36E-10
48,71,39
48,72,42
48,73,2090
48,74,9612
48,75,37142
48,76,281746
48,77,784119
48,78,1412590
48,79,2110711
48,80,2485946
48,81,2463098
48,82,2328776
48,83,2077056
48,84,1900647
48,85,1841201
48,86,1757474
48,87,1665739
48,88,1626794
48,89,1603985
48,90,1669450
48,91,2072518
48,92,2694306
48,93,3540158
48,94,4291222
48,95,4628518
48,96,4688518
48,97,4364921
48,98,3957062
48,99,3575242
48,100,3153820
48,101,2706236
48,102,2137419
48,103,1569950
48,104,1153404
48,105,876312
48,106,812423
48,107,836062
48,108,905602
48,109,954012
48,110,903248
48,111,776558
48,112,604270
48,113,591639
48,114,673602
48,115,821577
48,116,869819
48,117,650133
48,118,403560
48,119,174786
48,120,24530
48,121,4980
48,122,1516
48,123,5
48,124,27
48,125,4.94E-11
48,126,4
48,127,28
49,0,202
49,1,2913
49,2,8821
49,3,68130
49,4,260336
49,5,603625
49,6,1098756
49,7,1662424
49,8,2133189
49,9,2435628
49,10,2624159
49,11,2764557
49,12,2831427
49,13,2779570
49,14,2537932
49,15,2185932
49,16,2002500
49,17,2158259
49,18,2616220
49,19,3251114
49,20,3864358
49,21,4381488
49,22,4809038
49,23,5093549
49,24,5274389
49,25,5370290
49,26,5413238
49,27,5209521
49,28,4840542
49,29,4301127
49,30,3403343
49,31,2621958
49,32,2024353
49,33,1659768
49,34,1623515
49,35,1660641
49,36,1736061
49,37,1846416
49,38,1959420
49,39,2209626
49,40,2519184
49,41,2653213
49,42,2623773
49,43,2105180
49,44,1346788
49,45,685435
49,46,186549
49,47,21048
49,48,8306
49,49,674
49,50,49
49,51,16
49,52,7.76E-11
49,53,3.37E-11
49,54,4.21E-10
49,55,8.42E-11
49,56,1.20E-10
49,57,6.45E-11
49,58,1.31E-10
49,59,1.29E-10
49,60,1.65E-10
49,61,7.63E-11
49,62,4.20E-10
49,63,2.23E-10
49,64,2.83E-10
49,65,2.48E-10
49,66,1.42E-10
49,67,9.41E-11
49,68,2.00E-10
49,69,8.77E-11
49,70,1.11E-10
49,71,17
49,72,49
49,73,624
49,74,7876
49,75,19654
49,76,164074
49,77,640447
49,78,1288725
49,79,2037731
49,80,2650357
49,81,2744987
49,82,2625019
49,83,2355877
49,84,2060067
49,85,1924865
49,86,1792641
49,87,1699805
49,88,1657220
49,89,1625005
49,90,1821925
49,91,2364907
49,92,3093404
49,93,3957897
49,94,4500859
49,95,4683207
49,96,4625134
49,97,4291467
49,98,3943216
49,99,3622039
49,100,3272935
49,101,2880470
49,102,2397362
49,103,1813806
49,104,1330265
49,105,973540
49,106,841220
49,107,861889
49,108,925837
49,109,952466
49,110,880619
49,111,729248
49,112,667409
49,113,767772
49,114,927117
49,115,1109876
49,116,1003930
49,117,692948
49,118,393315
49,119,121855
49,120,11428
49,121,5237
49,122,387
49,123,25
49,124,9
49,125,7.78E-11
49,126,4
49,127,28
50,0,202
50,1,2913
50,2,8821
50,3,68121
50,4,260313
50,5,603633
50,6,1098966
50,7,1666097
50,8,2143053
50,9,2452536
50,10,2647929
50,11,2798093
50,12,2897442
50,13,2908137
50,14,2721491
50,15,2401180
50,16,2243122
50,17,2443927
50,18,2952279
50,19,3608298
50,20,4201774
50,21,4660348
50,22,4973260
50,23,5137014
50,24,5216994
50,25,5201810
50,26,5175143
50,27,5030411
50,28,4782081
50,29,4454536
50,30,3760972
50,31,2960249
50,32,2300402
50,33,1800499
50,34,1687175
50,35,1752620
50,36,1857264
50,37,2046798
50,38,2265006
50,39,2596317
50,40,2876375
50,41,2949407
50,42,2718105
50,43,1971430
50,44,1180683
50,45,504922
50,46,87374
50,47,14318
50,48,4704
50,49,83
50,50,62
50,51,1
50,52,1.09E-10
50,53,3.19E-11
50,54,3.98E-10
50,55,5.37E-11
50,56,9.70E-11
50,57,8.40E-11
50,58,1.41E-10
50,59,1.45E-10
50,60,1.57E-10
50,61,7.99E-11
50,62,4.37E-10
50,63,1.91E-10
50,64,2.82E-10
50,65,2.85E-10
50,66,1.56E-10
50,67,8.75E-11
50,68,1.64E-10
50,69,6.87E-11
50,70,7.76E-11
50,71,1
50,72,63
50,73,73
50,74,4288
50,75,14364
50,76,74259
50,77,452081
50,78,1110471
50,79,1885023
50,80,2681553
50,81,3025725
50,82,2979642
50,83,2742873
50,84,2373788
50,85,2095777
50,86,1894197
50,87,1773782
50,88,1690227
50,89,1708524
50,90,2095350
50,91,2761815
50,92,3577444
50,93,4362070
50,94,4654289
50,95,4665274
50,96,4480413
50,97,4160134
50,98,3872604
50,99,3623304
50,100,3336482
50,101,3037348
50,102,2666153
50,103,2134406
50,104,1603069
50,105,1174880
50,106,928055
50,107,926778
50,108,979722
50,109,975568
50,110,923204
50,111,818821
50,112,875231
50,113,1046844
50,114,1242640
50,115,1331752
50,116,1051482
50,117,675391
50,118,318759
50,119,60069
50,120,8332
50,121,3399
50,122,16
50,123,49
50,124,1.46E-10
50,125,9.70E-11
50,126,4
50,127,28
51,0,202
51,1,2908
51,2,8823
51,3,68027
51,4,259959
51,5,604091
51,6,1100453
51,7,1695595
51,8,2228139
51,9,2594426
51,10,2847383
51,11,3035904
51,12,3168232
51,13,3231178
51,14,3102376
51,15,2805425
51,16,2653053
51,17,2850694
51,18,3339756
51,19,3966627
51,20,4511092
51,21,4863555
51,22,5048594
51,23,5105572
51,24,5082775
51,25,5009758
51,26,4898106
51,27,4807527
51,28,4721820
51,29,4610379
51,30,4227002
51,31,3502840
51,32,2790539
51,33,2198185
51,34,1949378
51,35,2023933
51,36,2155299
51,37,2369867
51,38,2663393
51,39,3014295
51,40,3203742
51,41,3157338
51,42,2641509
51,43,1762894
51,44,948956
51,45,304123
51,46,36687
51,47,11612
51,48,1597
51,49,58
51,50,34
51,51,1.72E-10
51,52,1.31E-10
51,53,7.27E-11
51,54,3.64E-10
51,55,8.94E-11
51,56,1.25E-10
51,57,7.81E-11
51,58,1.47E-10
51,59,1.67E-10
51,60,1.70E-10
51,61,1.04E-10
51,62,4.51E-10
51,63,1.54E-10
51,64,2.76E-10
51,65,3.02E-10
51,66,1.68E-10
51,67,1.29E-10
51,68,1.20E-10
51,69,5.80E-11
51,70,4.59E-11
51,71,2.47E-10
51,72,34
51,73,69
51,74,1345
51,75,11502
51,76,31795
51,77,257568
51,78,875959
51,79,1671338
51,80,2556211
51,81,3195239
51,82,3313117
51,83,3161287
51,84,2816380
51,85,2451873
51,86,2212332
51,87,2039607
51,88,1931743
51,89,2039463
51,90,2551974
51,91,3274340
51,92,4106171
51,93,4672618
51,94,4715532
51,95,4537924
51,96,4247555
51,97,3954495
51,98,3725430
51,99,3543574
51,100,3333988
51,101,3128016
51,102,2878099
51,103,2460824
51,104,1943623
51,105,1523742
51,106,1224896
51,107,1180096
51,108,1231310
51,109,1199712
51,110,1119732
51,111,1055719
51,112,1169176
51,113,1350932
51,114,1530117
51,115,1426450
51,116,1012557
51,117,583734
51,118,202600
51,119,23417
51,120,7490
51,121,1109
51,122,29
51,123,24
51,124,1.46E-10
51,125,1.08E-10
51,126,4
51,127,28
52,0,204
52,1,2909
52,2,8840
52,3,68373
52,4,260234
52,5,606202
52,6,1103584
52,7,1717968
52,8,2302039
52,9,2730639
52,10,3047088
52,11,3288642
52,12,3452655
52,13,3553209
52,14,3483200
52,15,3217336
52,16,3072355
52,17,3252176
52,18,3697541
52,19,4272709
52,20,4720015
52,21,4931508
52,22,5003652
52,23,4962557
52,24,4888144
52,25,4798602
52,26,4614441
52,27,4556468
52,28,4629642
52,29,4707478
52,30,4625049
52,31,4062905
52,32,3306016
52,33,2661068
52,34,2275907
52,35,2296910
52,36,2477348
52,37,2720672
52,38,3071521
52,39,3380266
52,40,3441061
52,41,3177545
52,42,2391307
52,43,1464233
52,44,674773
52,45,149554
52,46,19751
52,47,7243
52,48,333
52,49,68
52,50,7
52,51,1.73E-10
52,52,1.21E-10
52,53,1.30E-10
52,54,3.00E-10
52,55,1.31E-10
52,56,1.63E-10
52,57,9.52E-11
52,58,1.08E-10
52,59,1.44E-10
52,60,1.67E-10
52,61,1.61E-10
52,62,4.30E-10
52,63,1.13E-10
52,64,2.78E-10
52,65,3.23E-10
52,66,1.72E-10
52,67,1.49E-10
52,68,1.07E-10
52,69,2.79E-11
52,70,5.61E-11
52,71,2.14E-10
52,72,5
52,73,83
52,74,225
52,75,6586
52,76,18969
52,77,117415
52,78,599552
52,79,1373955
52,80,2287935
52,81,3161780
52,82,3544916
52,83,3526246
52,84,3257494
52,85,2866890
52,86,2559537
52,87,2338576
52,88,2239792
52,89,2450807
52,90,3034261
52,91,3811639
52,92,4573046
52,93,4848082
52,94,4664463
52,95,4302672
52,96,3919210
52,97,3693133
52,98,3513456
52,99,3356783
52,100,3265236
52,101,3155408
52,102,3055691
52,103,2823447
52,104,2364131
52,105,1963123
52,106,1664452
52,107,1553478
52,108,1574142
52,109,1533387
52,110,1418974
52,111,1405086
52,112,1523435
52,113,1650777
52,114,1700316
52,115,1381185
52,116,883176
52,117,431492
52,118,104409
52,119,11788
52,120,5065
52,121,151
52,122,49
52,123,3
52,124,1.94E-10
52,125,1.49E-10
52,126,4
52,127,28
53,0,192
53,1,2847
53,2,8568
53,3,64967
53,4,250621
53,5,590744
53,6,1083592
53,7,1701609
53,8,2324172
53,9,2815961
53,10,3195051
53,11,3499062
53,12,3696802
53,13,3825685
53,14,3806537
53,15,3582139
53,16,3446475
53,17,3582727
53,18,3939772
53,19,4407604
53,20,4740347
53,21,4842586
53,22,4831394
53,23,4742568
53,24,4651693
53,25,4520128
53,26,4308348
53,27,4260394
53,28,4468495
53,29,4733960
53,30,4885177
53,31,4558134
53,32,3796299
53,33,3115529
53,34,2648547
53,35,2565879
53,36,2778036
53,37,3063780
53,38,3403427
53,39,3576373
53,40,3482323
53,41,2967856
53,42,2031217
53,43,1143193
53,44,428094
53,45,61805
53,46,13837
53,47,3168
53,48,66
53,49,54
53,50,2.06E-10
53,51,1.28E-10
53,52,1.04E-10
53,53,2.10E-10
53,54,2.48E-10
53,55,1.87E-10
53,56,1.76E-10
53,57,8.77E-11
53,58,1.22E-10
53,59,1.36E-10
53,60,1.70E-10
53,61,2.33E-10
53,62,3.76E-10
53,63,7.73E-11
53,64,2.62E-10
53,65,3.15E-10
53,66,1.29E-10
53,67,1.53E-10
53,68,1.19E-10
53,69,6.51E-11
53,70,2.73E-11
53,71,2.17E-10
53,72,3.25E-10
53,73,53
53,74,75
53,75,2483
53,76,14098
53,77,47873
53,78,353384
53,79,1044816
53,80,1923509
53,81,2900731
53,82,3574305
53,83,3744695
53,84,3622903
53,85,3282928
53,86,2913801
53,87,2669804
53,88,2590465
53,89,2888475
53,90,3522053
53,91,4309569
53,92,4859388
53,93,4832616
53,94,4474584
53,95,3945901
53,96,3521899
53,97,3347460
53,98,3209987
53,99,3077843
53,100,3069356
53,101,3084700
53,102,3135107
53,103,3114350
53,104,2843212
53,105,2487929
53,106,2223700
53,107,2064663
53,108,2013257
53,109,1961492
53,110,1840446
53,111,1816486
53,112,1843440
53,113,1852731
53,114,1691042
53,115,1208732
53,116,703536
53,117,280789
53,118,43313
53,119,8581
53,120,2411
53,121,25
53,122,43
53,123,5.34E-10
53,124,2.26E-10
53,125,1.83E-10
53,126,4
53,127,28
54,0,38
54,1,1694
54,2,6040
54,3,35915
54,4,166126
54,5,449068
54,6,886562
54,7,1467248
54,8,2106543
54,9,2655426
54,10,3096273
54,11,3463644
54,12,3704681
54,13,3852188
54,14,3838572
54,15,3613926
54,16,3444943
54,17,3522849
54,18,3805308
54,19,4209846
54,20,4483511
54,21,4512192
54,22,4438815
54,23,4308694
54,24,4146365
54,25,3926033
54,26,3694198
54,27,3639728
54,28,3962981
54,29,4443234
54,30,4796301
54,31,4729317
54,32,4072595
54,33,3368817
54,34,2863402
54,35,2691298
54,36,2891048
54,37,3220912
54,38,3522636
54,39,3587668
54,40,3367446
54,41,2633766
54,42,1671872
54,43,841833
54,44,232222
54,45,27798
54,46,10130
54,47,904
54,48,66
54,49,21
54,50,1.66E-10
54,51,6.75E-11
54,52,1.23E-10
54,53,3.05E-10
54,54,2.08E-10
54,55,2.54E-10
54,56,2.03E-10
54,57,9.30E-11
54,58,1.05E-10
54,59,8.08E-11
54,60,1.50E-10
54,61,2.86E-10
54,62,3.36E-10
54,63,1.55E-10
54,64,2.47E-10
54,65,2.98E-10
54,66,8.91E-11
54,67,1.18E-10
54,68,1.49E-10
54,69,1.11E-10
54,70,4.59E-11
54,71,2.10E-10
54,72,3.47E-10
54,73,14
54,74,81
54,75,558
54,76,9032
54,77,24015
54,78,174168
54,79,735780
54,80,1554298
54,81,2515166
54,82,3390306
54,83,3751499
54,84,3762487
54,85,3518590
54,86,3158535
54,87,2890341
54,88,2852875
54,89,3222590
54,90,3857703
54,91,4577313
54,92,4861900
54,93,4599143
54,94,4077069
54,95,3428756
54,96,3024313
54,97,2848730
54,98,2765521
54,99,2700163
54,100,2701581
54,101,2822153
54,102,2992123
54,103,3144366
54,104,3115778
54,105,2854192
54,106,2648600
54,107,2483475
54,108,2371335
54,109,2267836
54,110,2129471
54,111,2052950
54,112,1984520
54,113,1883583
54,114,1536638
54,115,1007729
54,116,530367
54,117,158884
54,118,16814
54,119,6590
54,120,548
54,121,35
54,122,12
54,123,5.23E-10
54,124,2.59E-10
54,125,2.44E-10
54,126,7.26E-11
54,127,28
55,0,28
55,1,612
55,2,3883
55,3,15344
55,4,94616
55,5,314276
55,6,689599
55,7,1218702
55,8,1848472
55,9,2440540
55,10,2943447
55,11,3373424
55,12,3668810
55,13,3837631
55,14,3824218
55,15,3595060
55,16,3402686
55,17,3439176
55,18,3658530
55,19,4009172
55,20,4222231
55,21,4175773
55,22,4057108
55,23,3883067
55,24,3641131
55,25,3360975
55,26,3104458
55,27,3059439
55,28,3424196
55,29,4020875
55,30,4512529
55,31,4664455
55,32,4243721
55,33,3573176
55,34,3061756
55,35,2837510
55,36,3009260
55,37,3348580
55,38,3579731
55,39,3544634
55,40,3156264
55,41,2254684
55,42,1333620
55,43,570355
55,44,104761
55,45,16626
55,46,5592
55,47,104
55,48,73
55,49,1
55,50,1.96E-10
55,51,7.40E-11
55,52,1.03E-10
55,53,2.84E-10
55,54,2.51E-10
55,55,2.67E-10
55,56,2.24E-10
55,57,3.72E-11
55,58,1.37E-10
55,59,7.57E-11
55,60,1.35E-10
55,61,2.87E-10
55,62,3.39E-10
55,63,2.31E-10
55,64,2.47E-10
55,65,3.01E-10
55,66,7.72E-11
55,67,9.20E-11
55,68,1.73E-10
55,69,1.27E-10
55,70,6.00E-11
55,71,2.44E-10
55,72,3.10E-10
55,73,1
55,74,70
55,75,103
55,76,4174
55,77,16400
55,78,74532
55,79,464090
55,80,1204516
55,81,2115027
55,82,3090247
55,83,3663306
55,84,3780382
55,85,3635004
55,86,3300954
55,87,2999431
55,88,3030011
55,89,3438643
55,90,4038416
55,91,4623564
55,92,4661413
55,93,4246786
55,94,3605037
55,95,2957044
55,96,2597324
55,97,2411200
55,98,2367229
55,99,2382169
55,100,2387572
55,101,2560153
55,102,2756606
55,103,2981652
55,104,3110382
55,105,2989790
55,106,2836031
55,107,2661747
55,108,2506246
55,109,2362732
55,110,2220079
55,111,2126538
55,112,2016713
55,113,1811841
55,114,1333720
55,115,811453
55,116,364817
55,117,73724
55,118,10001
55,119,3975
55,120,31
55,121,54
55,122,1.64E-10
55,123,4.52E-10
55,124,2.44E-10
55,125,2.64E-10
55,126,4.30E-11
55,127,12
56,0,28
56,1,55
56,2,2121
56,3,6920
56,4,48832
56,5,205326
56,6,517665
56,7,986355
56,8,1584774
56,9,2206027
56,10,2769797
56,11,3262150
56,12,3620146
56,13,3822803
56,14,3813042
56,15,3584073
56,16,3383726
56,17,3382816
56,18,3546259
56,19,3833818
56,20,3985115
56,21,3897029
56,22,3741277
56,23,3499893
56,24,3187626
56,25,2870089
56,26,2622231
56,27,2633536
56,28,3007909
56,29,3636929
56,30,4179824
56,31,4446166
56,32,4274046
56,33,3709416
56,34,3236218
56,35,3006829
56,36,3123819
56,37,3438793
56,38,3569107
56,39,3435432
56,40,2846083
56,41,1880543
56,42,1016076
56,43,341138
56,44,42920
56,45,12660
56,46,2067
56,47,63
56,48,45
56,49,9.44E-11
56,50,2.24E-10
56,51,9.03E-11
56,52,8.33E-11
56,53,2.97E-10
56,54,2.62E-10
56,55,3.20E-10
56,56,2.23E-10
56,57,6.20E-11
56,58,1.27E-10
56,59,5.81E-11
56,60,1.06E-10
56,61,2.88E-10
56,62,3.21E-10
56,63,3.27E-10
56,64,2.46E-10
56,65,3.19E-10
56,66,6.67E-11
56,67,8.90E-11
56,68,1.73E-10
56,69,8.17E-11
56,70,1.03E-10
56,71,2.28E-10
56,72,3.25E-10
56,73,1.13E-10
56,74,31
56,75,80
56,76,1257
56,77,11557
56,78,32740
56,79,252154
56,80,881437
56,81,1731209
56,82,2710736
56,83,3489280
56,84,3744995
56,85,3699796
56,86,3410002
56,87,3143494
56,88,3236485
56,89,3605086
56,90,4145637
56,91,4522467
56,92,4373719
56,93,3887355
56,94,3215936
56,95,2630569
56,96,2287601
56,97,2112232
56,98,2072954
56,99,2130430
56,100,2202562
56,101,2368086
56,102,2547091
56,103,2741335
56,104,2902650
56,105,2922425
56,106,2828747
56,107,2678097
56,108,2506231
56,109,2320565
56,110,2186262
56,111,2089929
56,112,1965844
56,113,1650836
56,114,1126431
56,115,630226
56,116,224049
56,117,27539
56,118,7920
56,119,1384
56,120,31
56,121,30
56,122,1.74E-10
56,123,4.19E-10
56,124,2.56E-10
56,125,2.92E-10
56,126,5.29E-11
56,127,2.65E-10
57,0,20
57,1,32
57,2,1032
57,3,4916
57,4,22592
57,5,122033
57,6,371250
57,7,777919
57,8,1332774
57,9,1959328
57,10,2571843
57,11,3125572
57,12,3546145
57,13,3795190
57,14,3800508
57,15,3573145
57,16,3369947
57,17,3348561
57,18,3491533
57,19,3747768
57,20,3879216
57,21,3781648
57,22,3589860
57,23,3286911
57,24,2943432
57,25,2618371
57,26,2423461
57,27,2486166
57,28,2811386
57,29,3387332
57,30,3928260
57,31,4239475
57,32,4239299
57,33,3820363
57,34,3394547
57,35,3156727
57,36,3210898
57,37,3482227
57,38,3517645
57,39,3251450
57,40,2473592
57,41,1528134
57,42,725414
57,43,172656
57,44,21402
57,45,8465
57,46,399
57,47,69
57,48,9
57,49,9.13E-11
57,50,2.53E-10
57,51,1.01E-10
57,52,8.13E-11
57,53,3.24E-10
57,54,2.35E-10
57,55,3.78E-10
57,56,1.87E-10
57,57,9.72E-11
57,58,1.08E-10
57,59,8.67E-11
57,60,9.38E-11
57,61,2.76E-10
57,62,3.03E-10
57,63,4.08E-10
57,64,2.58E-10
57,65,2.79E-10
57,66,1.12E-10
